text,label
The winner eats the blintz  and the loser(s) watch the winner eat the blintz. Marquess of Queensbury rules apply. En garde!,0
Fuck tha police.,0
have a safe trip  planes freak me out :(,0
http://twitpic.com/vme7 - that sucks!,1
WOW YOUR A BAD ASS... HAHA,1
Same with prospective clients.  I'm returning YOUR call  dumb ass.,1
- Fat Bastard sends hugs for retweet on Austin Girl blog: http://austingirlblog.wordpress.com (need feedback on writing),1
which keyboard do u hate? I hate iPhone keyboard. Yes touchscreen is cool but I WISH I had actual buttons 2 push! Less typo's,1
.....I.Hate.Him. He's.... UGGG!,1
Ugh  I really really really hate NBC sometimes.,0
fuck ya the trailer looks awesome. they have some sick ww2 dog fights.,0
  i love you to  and i no your not stalking me  i was kidding. but its only one person. and yeahhh,0
1) it depends on how u come at me. 2) if my 1st impression of you sucks I prob won't be so warm & bubbly. I'm mean though.,1
  Save the dog and plea with my boss i was on the news for saving a drowning dogs life!! Too check it out and hope I don't lose my job. If I do...then there are plenty of jobs out there that need a working :) ha,0
Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!,1
  kum get it,0
i would if i could get done with mine...damn hgtv is making it impossible!,0
 i hate that too - i have blocked a few of stalker / serial networkers on fb too.  maybe they should tweet first?,1
  yes. for sure.,0
damn  and i hear i go... i was all ready to get in on the joke lol,0
  i dont have a dream job anymore so i dont no.,0
Noooo - damn  that site is brilliant aswell - damn it!,0
  2 :),0
Just had a big ass waffle breakfast and am catching up on games from 08,1
"I just assumed when you said ""meet"" you mean suck his dick  cuz that's what you do when you go to ""meet"" people.",1
  Sandals 4suree ;D i wear them in thee winter 2! No lie! haha,0
"You've got 5"" of snow?  Damn.  I'm jealous.",1
lol :-) I just hate that designers alwaysthink THEY know best and likewise other people are clueless. It's insulting,1
Yeah I was following that. That sucks :( Any night with a Dane Cook movie sucks either way though.,0
DAMN.,1
hot ass mess!!!! hahahaha,1
  no. i think its pretty lame and would be annoyed if it happened to me,0
LOL if you read that myb. it was just annoying bc i hate footballll XD,0
omg son i JUST figured out how to reply to youuuuuuu. i hate this lmao,1
 Are you bi?,0
i still feel bad. I woke up at 2 am and was like fuck! Then i saw that carly called,1
damn your phone....SEVEn SEEEVEEEENNN,1
yeah  i'm on it Mr. don't return calls for a christmas gift...and times are hard bitch..t-mobile can wait!,0
  Nahhh. only that the occean is dispicably turning to oil at the rate of people saying ohh who really cares and the welfare of the creatures living in it is in our hands....not too much of a concern thooough...,0
Damn that's a lot of money for tickets! I guess her little girl only turns 16 once though. :-),1
 pissed off? I'm ready to go Mumbai on their fucking asses. We're too soft. We need to start blowing shit up.,1
and prolific  and pretty damn smart about her career. although. those effing upgrade commercials suck rocks.,0
  .,0
haha someone told me katie (?) was a bitch so I was like ehh. Death cab & JACKS MANNEQUIN FGHSDJ &lt;3 hehe,1
  Marissa Nicole Gomez!(:,0
there only a few shows i really look forward to seeing.  i hate when they put a reality show on instead with no warning.,1
lol! hey  stop being modest.  you OFTEN are a hot bitch.  :),1
sure  I could use a lil snow here. The people would freak out here. LOL,1
I know there's a bottle of bourbon in that house. Hit that shit! Tap dat ass!,1
 Were you ever physically abused?:,0
 Ever come close to death?,0
  hmm..paris hilton,0
Maybe we could have a mock @richard_barley day? He is such a Dick........ :P,0
sucks to be you,1
Sonic CD and the Lunar games... might also try to go for Third World War and Popful Mail if I absolutely lose my fucking mind.,0
Isn't any way you file taxes the gay way?,1
That's a good point  the kids in my family are already bad ass... Good yours aren't corrupted.,0
I heard it sucks... What do you think so far?,1
old ass nigga!,1
I nominate @Badhorse_ for a Shorty Award in #green because... Why the fuck not?,1
Ah  so it was tough to hear about over and over... That sucks man. Sure its been tough.,1
ohlala dago ktny tmpt nongkrong gay :D,1
i was spanked but do not  only because it makes my kid behave worse  so doesn't work. not a lot does work-kinda sucks too.,1
katrinaneufeld Does a French whore smell better or worse than ur down home Blackstone variety?,1
You are a Linux whore!,1
Arrrgghhh! I hate him!,1
DEAD ASS?!?!?!?!?!,1
 Ever fell for the same guy more than once?,0
damn yo FB status drama .. Intense!  @neeci you will be missed. Dont forget to write! Bon voyage! A riva derci! Sayonara!,0
 toothpaste that you are using?,0
 Didnt i give you my myspace ?,0
rogue. I hate you and your ability to spell correctly. though some of them were red  but they were communist. not rouge.,1
fuck yeah. swing by sometime (after the 17th) and i'll take you to rocco's. yeah  think about that.,1
  sherbert. yes :),0
of course @bapper is cold..he eats picked radishes all winter..if he had some whale meat he'd be fine..,1
"There are two types of people in the world: those using ""lol"" ironically  and those that are fucking twats who deserve to die.",1
damn party boy. I miss those days.,0
"and big kisses to you too  doll!""",0
i think that means ur gay. or a child predator.,1
well fuck! lets get you one boi!,0
Hey... If my lazy ass can do it.. you can too! :),0
Damn guestlist people. They always have a stick up their ass. But I guess being a hired DICK will do that to ya!,0
I miss being here...wish they had corporations here instead of a damn AQUARIUM! I miss Jimmies hotdogs...that dog food be JUMPIN! LOL,1
Noah and the Whale!? That makes me think of Saturn commercials. :),0
  yes.,0
Thanks for sharing LJKA an acronym to live by... Lets Just Kick Ass! no meetings... no folderol... my favorite mode also!,0
not hating on the BX at all.... hating on the damn commute!,0
kiss my icecubes formerly known as my ass cheeks.,1
Watching the Biggest Loser. I'm amazed by weight gain or weight loss.These people are losing 5  10 20  30 lbs in one week.Amazing,1
yey for drunkenness! fuck drunk dialing or drunk texting! its all about the drunk tweeting!,1
Bitch  I was doing laundry first. haha jk. Or am I?,1
Joanne Angel? You know how much I hate you right now :p &lt;3 XXXorcist,1
  a dino,0
 When was the last time you went to the beach?r,0
i hate pret,1
Haha. Cool. Just sucks that we have to wait so long for season 2.,1
cool. But that fireplace looks totaly gay.,1
  well r i think i really like my friend.. :/,0
  Give half to a cancer hospital to help the cancer kids :/ And then juss save the rest and spend it.,0
GOD. You HATE US  don't you  George?! ::runs away crying::,1
he is cuz Syler killed him  he knows how to kill some one. Because he is bad ass  as he is &#252;ber. I think I like syler don't you.,0
martin001 make it a miller lite and fire and I'd be game! i hate being cold!,0
 Why is it when something doesn&;t work we have this urge to physically abuse it?,0
oh  i hate it. self righteous people makes me want to scream.,1
  Yess it was pretty cute ;),0
fuck apparently i 4got that no homo part  guess i said that with a lot of homo,1
funny ass movie,0
 Do you like Alice in Wonderland? :),0
it sounded a lot like that  actually. Fucking Hagrid.,1
"what if their ""you"" really sucks? like  why be a wack person when you can be an imitation of a more cool person? i think this",1
I don't hate you. My last partner was 130 lbs and I got him up to 165 lbs of solid muscle. I hated him 4 looking better than me,1
  i brokke up withh him .,0
get on messenger already whore.,1
My grandmother is a big bitch and my father's a fraking arsehole.,1
p.s. i hate you :),1
omg that so fucking sucks,1
now that damn song is in my freaking head! fuck. * does that dance again * hahaha im out night!,0
I think it'll suit him. Just hate waiting for movies to actually come out :(,0
don't u hate unrealistic theories?,0
 Stop! Leave Tabitha ALONE  she&;s NOT those type of girls that you can just fuck with. She just wants someone to LOVE her  and I for one aboustly love her,0
You blogged and ran? Jesus that's ass kicking if I ever heard it.,1
 Ever gave a really long apology?,0
"nah but i read the spook who sat by the door and im pretty sure someone used clips from that. maybe com on ""the bitch in yoo""",0
I never really thought about it  but I nearly always eat a big-ass plate of spaghetti and watch Goodfellas on Christmas eve,1
HUJIKHJKUILJKKJ Lmaoooooo. I cannot stand y'all asian ass ho's.,1
esp. if someone is working for an employer supportive of gay rights  seems wrong for someone to then not show up to work.,1
uh bitch wtf is that suppose to mean?,1
I hate it when that happens!,0
 If you don&;t know the words to a song  do you improvise?,0
VTU  SUCKS &gt;.&lt;,1
"We've maybe had 1"" total here across 3-4 different ""snows"" My first time with snow tires ever and I can't have any damn fun!",1
  okay  welll the question that was asked was if i was fake  as in useing someone else pictures off the internet. and really i take that as a compliment because all the people who are ''fake'' i think look reall pretty soo stfu.,0
  very much so!,0
pig(s) !!! Wow - always thought you had plenty of space  but how many did you eat ?,1
good luck with the event. Clearly you've been busting your ass for it. Hope it goes well!,0
my last day is 12/31. We're having a kick-ass going away party...with fireworks and everything! Come by.,0
It is easy and lasting me a long time now before I go in to have them retwisted. And I hate maintenance myself. :-),0
people hate to admit emotional decision making  though. manipulative  some think. the uphill climb of personal branding...,1
Fuck!  That just reminded me that I forgot to bring back the bagels from my grandma's!,0
  alien brains. go figure haha,0
P33T WIFF HIS BIG GAY TEEFS!!! BRYCE FROM TRS AND HIM SHOULD HAVE BABIES AND THEY'D HAVE AMASING TEEFS,1
another week?! I NEED a haircut like YOU need a hole in your head! (i will grow it to my ass if you want),0
you must REALLY hate Christmas then!,1
2,0
"-  i have a shirt from chopper dave that says ""they made me hate"" on the front.  that could be the one for tomorrow.  LOL!",0
I hate it when I get sentences stuck in my head! It's so annoying!,0
in time for when I travel and the train company still refused to let me travel. The fucking wankers.,1
 If you were stranded on a desert island  which one person would you bring with you?,0
HOLY FUCK! GIRL YOU CANT DO STUFF LIKE THAT!,1
man  that sucks. need any more balls kicked? i'll do it!,1
"I was belting out songs from ""Fiddler On The Roof"" and ""Rocky Horror Picture Show"".  I might have been a gay  Jewish man?",1
you're channeling William Gibson or Philip K. Dick with that last tweet  haven't decided which yet.,0
i like to fuck when i tweetup.,1
 touche (i hate getting SHUT DOWN. I guess that's what I get when I pray for humility.) at least I am a better student t ...,1
  Dropped it in the sink when I was doing dishes. never talk on your phone and do dishes. Your doomed as soon as you start it..,0
"hehe ""fucking shift"" ... never heard of it in six months..... u get to fuck in da shift?",1
Sounds more reasonable. I hate having to buy 8+ presents for my very small family alone. Soulless Myer gift cards FTW,1
your a effin cunt! Ihu!,1
  Yes already. haha,0
damn you.,1
!!!!!!!!!!! FUCK YEAH YOU DID. &lt;3 &lt;3 &lt;3,1
LOL!!! VIOLATOR IS THE TRUTH!!! HATE THEM AND U MUST HATE URSELF!!!,1
way to fuck up a perfect opportunity to call yourself Z-Co!!!!,1
damn you.,1
 going to Idaho and go to see my Idaho friends is the same thing. So pick a different wish,0
man Im coming to Santos tonight  ya'll sound like having a funky good time on a snowy ass day let alone a good day Im there,0
your code sucks! ;D,0
Yah  after more tries than I want to cop to. Damn static in my place is making the laptop jump all over the fookin' place. AUGH!!,1
schmap published 3 photos of mine of Paris (tour de france  gay pride and Les Halles  all are on flickr.com),0
  lots and lots,0
  hahahaha hmmmm thats sorta hard to choose. i dont listen to them very much.,0
can i have a monkey fuck?,0
  <3 i love you!!!!!!!!!!!! LDS,0
yeah  I'm okay. Thong was wedged far enough up my ass that it prevented me from shitting my pants out of fear.,0
 Just rain here!!! Damn! :(,0
more like earl gay tea,0
 you&;re fucking pathetic,1
  why yess i do.,0
that really sucks :-( I could have recommended you an amazing chiropractor!,1
OMG! I hate when people say that!,0
Yes  I have you and a bunch of other special people following me.  I just don't wanna waste the follow on some random fuck. :),0
Clearly you hate me :),0
Especially the gay cowboys. Ha ha.,1
 whats your favourite fruit?,0
Have you heard any J-Fish songs. if you want a sneek peak I can send you a few songs =) I have all his CD's I'm a J-Fish freak lol,1
for real! That's awesome! I love and hate it at the same time  the presidential debates this election made me super heated.,0
awww damn yeah....that really sucks!,1
 Would you rather swim in a pool or the ocean?,0
sleepy so fucking cranky!,0
"read that this morning. my fav is how they just straight up say ""cum shots""",1
FUCK AT&T!,1
 what&;re you wearing right now?,0
 Ya i fixed the name but i just made this cuz i don&;t like being anonymous ahaha sept when i make up lame pickup lines,0
Retard. Section E is?,1
You know damn well your boss is going to leave early.  When the mouse is away . . .,1
you know  she comes across as tongue-in-cheek sometimes... as a ratings whore.,0
Hell yes. Waiting in the rain for a bus sucks already. But waiting in the rain for a 4.16 bus that strolls up at 4.30 is worse.,0
there's gonna be a nerd party in utah on new years!,1
Fair enough  will get my ass around to doing it sometime later. Your voice has changed  btw :P,0
didja punch a bitch?,1
ok bitch update this status asap!!! Ya digg!! See u on facebook love! :),0
AND DAMN I JUST LOST /AGAIN/.,1
people hate on Cody for no fucking reason  it seems. I don't know why.,0
 In what country other than your own would you like to live?,0
Ok is it gay day today? or are those some cute azn girl socks u sexed,1
  Apple store!(; Need a MAC pro!,0
  Nope im secretless.,0
-- damn homie ... in highschool you was the man homie. fuck happened to you?,1
  purple. always,0
A gay couple getting married in NYC isn't going to change anyone's idea about marriage. Divorce has redefined marriage.,1
damn  won't be going to that.,1
yeah those darn gay alarms at CVS.....,1
retard?,1
"amazingly  i have yet to hit the one down the street with a molotov & scream ""fuck the police"" while doing so.",1
I never really thought about it  but I nearly always eat a big-ass plate of spaghetti and watch Goodfellas on Christmas eve,1
Thats so fucking stupid for you to say,1
holy fuck. i would just make pasta or something if i were you  that is ridiculous.,1
haha... so you want to be a twitter slut... alright  fine... i'll be waiting for the moment you mature from a tease to a slut!,1
I was a Firefox addict  but then FF3 started to crash on my Vista machine at work like a bitch so I decided to abandon it....,0
 What do you think makes a person snap and kill someone?,0
Fuck dude  you manage to do this every week!,1
  i know. im sorry :( haha,0
yo i can kick yall ass for that synth in the begining..GOOD SHIT!!!,1
TELL IT TO STOP BEING SUCH A DICK!,0
ugh  you know ro fucking reminded me about red bull.  i told her when i wake up my bibingka's gonna be sore. )-: nightmares!!,1
I am sure I could  and I respect your point of view.  My actions spring from specific activity (hate  racism) I've seen here...,0
the frontal nudity in Locked Up was integral to the plot and the prisoners' hotness. but not gay porn...ok  maybe soft gay porn LOL.,0
The 4 major food groups are sugar  salt  alcohol  and fat. At least the American diet is.,0
ass balls... lmfao.,1
Happy Birthday Zarlom. You're my favorite cunt.,0
  ii lovee yuuu moree:P,0
hey fag why you gotta ask the whole world!? j/k your awesome,1
I'd die first. Damn fareway.,1
watching without a trace too...hate when i miss the 1st 5 minutes when the person disappears!!!!!,0
  Yes. when and where?,0
 i just fucking beat you!,1
I hate you so much.,1
  i <3 blink.,0
  i didnt reallly get into trouble so much in school. I got a like 4 detentions for being tardy in the mornings. hahaha i was bad for that.,0
Look on the bright side  at least you're internet relevant enough for someone you don't know in real life to hate.,0
  does it matter,0
damn that is purely awesome!,0
Fuck dude  you manage to do this every week!,1
 :-)  My line in the sand: watching shows on my computer screen. HATE it. w/42 inch plasma & groovy sound  you can never go back.,1
"I say ""fuck""  you say ""yeah""",0
 Lykee OhhEmmGee ! Hiii Mikey !,0
  LEADER <3,0
YOU ARE FUCKING BR00T4L,1
 did you &quot;celebrate&quot; 4/20.?r lol,0
no it was a direct Church of Why Don't You Bloody Well Piss Off,1
Damn girl ... Your house was dirty.,1
that sucks!,1
"""If they would have cremated that son bitch I'd be tale grabbing his ass right now""",1
 What was cured ham  cured of?,0
After T3 I'll need to see some damn good reviews. Otherwise it's just going to the end of my Netflix queue.,0
 damn 'reply' button ... -.-,1
Ugh  the bane of my existence.  Hate them.,1
dont hate  appreciate!,0
I heard that  too... wondered the same thing... i hate office muzak,0
Sounds more reasonable. I hate having to buy 8+ presents for my very small family alone. Soulless Myer gift cards FTW,1
I hate projects like that!!,0
yuck! But others say it is really good for you. Hardly any fat. I almost want to become a vegatarian because of it.,0
  duh im da freak of da town,0
my leg sucks.. I can't frickin' walk and mom is screaming at me to go all the way fopr tution even though maam said ok .,0
This argument sucks so bad bc I'm just trying to say tht NECC is a valuable conference to many people.You SEEM to disagree ;),0
a party bored as fuck. God I need a grown man party,1
as much as i hate auto-DM's  i also check out links if they're music related.,1
 I hope all of you have a good day. I need to go clean house. My stepdad is coming here from Arkansas with his fiance. (My mom and him divorced 3 yrs back) And they are going to stay a few days. So to everyone  I hope you have a great day. And I will quest,0
"Looks like lobby card for ""Ocean's 21: On the Half-Ass""",1
  Uhm... That one lady ;D hahaha,0
that sucks big time.,1
 If you were given $100  would you spend it  or save it?,0
What kind of math are you studying?  Just curious.  (I'm a nerd I guess...),0
Wow  that sucks.Merry Christmas to you and your honey (wow  we are both celebrating 'firsts' on that one) -The Bs,1
Take Ur ass home,1
i think its a cultural fad.. starbucks coffee sucks and its wayy overpriced.,1
Aww that sucks. My bf is so busy today too..I know how you feel :-(,0
I hate waiting for stuff to be delivered - the only drawback to online shopping is that I want my stuff NOW!,0
ah damn  ok,1
 Because they are FUCKING DUMB and annoying,1
yes that is how you reply. Sorry Ava but I hate the Gecko. Lol.,0
 Get fucking real dude.,1
  well hi :),0
 yous a bitch nd hoe !,1
 Who&;s the most beautiful person you know?,0
..........I hate SUVs. They're a great big ugly road hazard as far as I'm concerned. And very few people really NEED them.,1
 TABI AND EVERYONE ELSE SHUT UP YOU&;RE BEAUTIFUL- sam,0
you said fuck everyone!,1
  find the perfect guy for me :],0
 im a ninja if that helps,0
oh the poor thing! Sucks that you can't use electronic devices in a hospital :( 5 year old copies of That's Life just won't do.,0
I hate chris,1
she doesnt want to scar you for life like i could.  cant talk her into sending you the video of they guy with the jar in his ass.,1
dude...if u didnt tell me how 2 do this fucking thing(twittr) i wud prob still b lyk nowhere with it!,1
cause i just need to get my mind away from all the bullshit out here..im bousta say fuck doin music...just promote others...,1
OMG your so MEAN .. really really mean +_+  i hate you .. hifftt,1
I guess my lil man gets it from me too but simedays I think...damn it I must be annoying! Ha,0
ha ha so fucking snobbish now son!!! .... lol.. I love it,0
u got me lemming for some laneige whitening shit! ive been breakin out lately n i need somethin to whiten my damn acne scars bleh,1
  the creepy guy that crawls in little girls windows and does bad things to them in the night.,0
 Your at a club &amp;&amp; a bitch gives you a dirty look &amp; starts laughing while pointing at you! You _______?(WHAT DO YOU DO) guys;; Do you start drama or are you the ones who shrug it off?,0
 Do you like the smell of weed?,0
Long enough to know you're an ass! You could see that jellyfish shit coming though..,1
 are you sick of hearing about michael jackson yet?,0
 Have you been caught swearing by a teacher?,0
damn what you getting in to,0
She did indeed. Fancy joining me for a triumphant hillside piss this afternoon?,0
unnecessary.  pain in the ass.  too much effort.,1
I know  it sucks right now  doesn't it? :(,0
no way. they REALLY hate you  don't they?!,1
aye  it sucks when you end up in that situation where you don't know what to do book learnin' is anti fucked. imo.,1
No didn't hear about Palin's church. I actually turned news off 4awhile lol It's bad thing but when spreading hate it returns,0
at least its not those nasty ass water bugs u had as roomates in Atlanta..Ew! Lol!,1
my skully's are knit personally by my damn self  and hood at heart  I the guy jump off harder than bodiest  hipster clockin.,0
OMFG. I JUST FIGURED OUT THAT @SHIT. AND MY FIRM'S IT GUY TRIED TO GET ME INTO CHUCK. IT'S REALLY NERD-O.,1
Their Steam games don't have SecuSuck. Add one more reason to the list why Steam just kicks ass.,0
  No other than the most recent question about if I start conversations with ppl I just met. lol weird you ask. whyy?,0
  jack.,0
I like the way you pop in and out.......of twitter I mean ;)  My ass is parked next to my tree that's half decorated but nice,0
I think it's left... we should just head to the left. or was it right? Damn. Fail.,0
So true Dick is the best. Tomlin needs to let Bruce go  so we can get back to Steeler football with our run game running the show,0
Yeah  this global warming sucks.,0
wow That sucks. when i was in jersey our hotel had free wirelss,0
damn that caller ID,1
dig deep and find that special Christmas hate!,1
way to fuck up a perfect opportunity to call yourself Z-Co!!!!,1
Does he have favorite characters? I'd hate to get him the guy he hates :),1
 Stop Calling Tabi &quot;Fake&quot; Obviously Your The Fake Bitch That Don&;t Have A Life I Don&;t Know Tabi But She Seems Like A Nice Person.,1
damn your Jedi mind tricks!,1
bahahaha i love you. and ugh i wish i was on my way to va with @heyheatherr fuck the weatherr.,1
I'm keeping it now *just* to piss you off. hehehe,1
I'll love him in the biblical sense  just as soon as they chop his emo hair off.,1
don't have time to review the whole thing right now  but here - fucking - here.  I'll take contributions to the bottom line tks,0
fuck yo life nigga,1
I hate that. It's like they watch 2 min & start asking questions that you either answer in the vid or sidebar. Listen & READ people!,0
  Hahaha i think i would! I always do thee same shizz all thee tyme so yes i would hbu ?! ;D,0
 is english your primary language?,0
"I like to look at it as ""meeting their needs"" not necessarily ""kissing ass""... although if you can do both - do!",1
"evilbeet  do u not feel that when u watch jon & kate plus 8 its fucking ""in ur face"" and purely advertisements?",1
"That would be called ""Fuzzy Math"" and ""Fat Pockets"".",0
Maybe  I would have to stare at your face for awhile while I do it  that would be gay..and weird...and creepy...sort of,1
 Have you ever had a poem or a song written about you? if so what did it say? what was the title?,0
drawing a blank... damn! will have to watch it again now... oh well...,1
seriously. so precious. I laugh every time i think of Nate rocking out to that shitty ass band.,1
god a free cure show! damn!  I didn't know about this & I live close! ugh lucky lucky how was it??,1
 Are you willing to travel for your dream job?,0
women lie too. I know a bitch who was pimping herself out on craigslist. Yes  craigslist. I didn't believe it till that email.,1
HOLY SHIT. Fuck that band.,1
  volleyball,0
"dropped off some old 3.5"" floppies. A System Disk and Mac Paint.  Retro Mac crap kicks ass! - Photo: http://bkite.com/02RHw",1
He is still trying to figure out who to side with. And how not to piss off the Islamists world.,0
Yeah  she did this huge ass rant to me about how i'm going to die alone and how i'm going to regret ever breaking up with her.,1
IE 6 is still big because XP is still big  and IE7 sucks in XP,0
 Do you have your own bank account?:,0
i know...and not in a good way! grrrrr I want to fuck!!!! lol,0
  nope. idk what i am haha,0
damn herb you yelp A LOT. i looked up your yelp profile hehe.,0
i'm ok  now  darlin :)  i just hate my body sometimes.  it hurts me when it's most inconvenient.  i'll be ok... :) thank youuu,1
Dude  that sucks. I hope it's not really a big leak.,0
  Really?!?! Thanks?! haha,0
 Sometimes I wish you&;ll see how I&;m in love with you. And I&;m afraid to loose you  espcially you tell Dakota your poems but not me. I know we don&;t know eachother that long but we did loved eachother,0
still nothing.  Lucky for you I have the free time to hop on twitter and remind you that you still fucking owe me.,1
Oh  but you got to sleep those lovely lazy extra hours while I was sliding on ice trying to save my ass for bruises from V.,0
Drupal sucks.,1
Your John Mayer = My Jacks Mannequin. Andrew McMahon is my LIFE SUPPORT. Not to sound emo or anything ahaha,1
I hate giving little kids antibiotics...10 days 2 a day and important they get it all down...impossible!,1
check it on your wii  whore.,1
Nope  Pho Pasteur  tho I just heard that they upped their price. Xe Lua sucks.,0
damn. Gonna miss a meet here in DC. Would be fun to broadcast one on BlogTV to those that can't make it. Have fun tonight,0
 u00bfListography?,0
 yoo im telling yall dnt mess wit my kuszinn kus she DO NOT PLAY repeat DOOOOO NOTTT.!,1
 Hi my name is Andrew and I want to fuck your brains out you hoe,1
FUCK YEAH RYAN ROSS. il his lyrics way more than wbeckett's tbh  i donut care if they make no sense. BTW rolling stone FAILS.,1
 hey,0
I hate nearly everything about the first two HP movies.,1
 whats your favorite silly band shape?,0
oooh I had the sneezes for three days.  Dr. said it was going around but I had no other symptoms.  I hate to sneeze1 Fine now.,0
damn it's raining here.,0
Hahaha  Testosterone Man!!!  I met Mega Bitch Soccer Mom the other day. She took the time to stop  honk her horn  & flip me off,1
If you guys are having the problem that pages aren't fucking loading  then I'm having the same problems too.,1
The pig of shame? Lol! Is that like the aardvark of discontent?,1
 do you think girls look better with makeup on or none?,0
 Would you like to go to space?,0
U can be a freak and not like girls.,1
"I wonder if can write ""Kevin Rudd Is A Cunt"" for the next 30?",1
  Nahh. I like being a female :],0
yeah  I did that a few months ago. How's your show doing man?? looks kick ass!,1
LOL Hon  I have been saying for a while now that this boy will be gay. It really bothers the hubs when I do  so Im tryin 2b good,1
 If you wanted to look very sexy  how would you dress?,0
 Newsy v 1.0 wouldn't have given two squirts of piss about work. Just sayin.,0
I hate math really do!but will be happy as well when I finish university!,1
Yeah! id do her like my nigga did them white chicks at the club on Knocked Up...I fuck the shit out u old bitch but no clubin,1
Damn  I should have made some music for work,0
  fortpolk. a military base,0
 being fake has nothing to do with your looks,0
#tcot If we cannot laugh at those who hate us  who can we laugh at?  I'm not sure what that means  but I'm going with it.,0
 do cats have psychic powers to control babys minds and tell them to take over the bahamas and control the worlds supply of milk?,0
holy mother of fuck. that video was epic...give me some time to try and gather words to express my confusion/enjoyment combo....,0
"Hell yeah!!! And the best bit of movie dialogue ever..Jason says ""I am NOT the gay!"" ... OK Jason i belive you ;)",1
hahaha. Dont hate! hahaha. you know you fcuk with Young Dick,0
Dig him up? Fuck that - I'm picturing next years Halloween costume already!,1
hahaha. once years ago when he was sleeping I applied some to his lips. I hate it when guys hve better lips 4 lipstick than me,1
Are you saying it's a gift for people you feel little emotion for cuz I gave some to @ggilmore and he's my private dick... detective!,0
thanks mama..they damn names be too long!!,0
LIKE HOW U SAY WHAT THE FUCK AND CLEAN IT UP WITH HECK LOL,1
OMG bundesliga and brasilian bossanova. This was worse than seeing your loved family dog licking his ass. I'm scarred,1
ok  i can't believe i just told the haters on Momlogic to kiss your million dollar ass.,1
Damn  Thats out of reach for me now. Thanks anyway. Ever tried this ? http://camstudio.org,0
#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.,1
WHO CARES I HATE THEM! FTW! Knitting and crocheting before bed &lt;3,1
  Queen being that im a lady. and Miss Universe to be more exact. That's be awesome! And what I want for one year..who wouldnt want that lol,0
Son of a bitch!,1
Fat Ladies ... England ... yeah I hear ya ... *giggle* ......... (was that unfair??),0
 http://formspringme.zendesk.com/home complain about FS and the limitations they&;re making here  you have to make a whole new separate account to do it.,0
"""They're unlawful combatants.""  Uh  no  Dick  *you're* unlawful imprisoners. God I hate those men.",0
  ehh idk?,0
:( PS3's are fantastic devices. Kicks XBOX's ass :D,1
LMFAOOOOO. and he looks emo now? i'd believe it.,1
Jerry IS Cowboy's problem. He won't hire real coach  'cuz then the credit wouldn't go to him. He's poster child for attn whore.,1
nerd. :),1
"that is why we didn't ""do"" Santa. Giggles was afraid of the fat white guy busting into our house & doing ""bad things""",0
you smell like the insides of a beluga whale's forehead,1
dude I'm still pissed about that damn movie,0
well that sucks. but you can always find comfort in your gaming console! lol.,0
 how do you express your anger?,0
Ah  so it was tough to hear about over and over... That sucks man. Sure its been tough.,1
 What is it you like best about your mateu2019s personality. What do you like the least?,0
coincidence my ass... LOL... But it's a good suggestion so it'll go in the hat... Singapore would be interesting. 5 more...,1
"heh and then u yell ""HOLY SHIT IM FAT""",1
you can take the girl out of the hood but you can't take the hood out of the girl. Detroit didn't make me a pussy that's forsure,1
you only love jon because i rock the hate for him in the old stuff. LOL,0
fuck that cunt holiday,0
 *shakes head @ you for calling Kitty a pussy*  He's a BOY  you know! lol,1
that sucks  I know he was looking forward to that hook up...,1
 wat state do u live in?,0
 pig 100% pig,1
i was jus on this bitch like 4 hours ago before i was to go to sleep...fucking body clock!,0
Faggoty fag fag. Gay secks man blowjob. Settle down.,1
  Both? LOL! jk,0
Hate them.,0
too right XD Gordon Brown can officially kiss my ass! Freak!,1
it was in reference to his gay suit,1
 If there was an amendment that you could flawlessly enforce  which would it be..why?,0
ic that sucks though  good luck then man  I might be getting the iphone  im going to crack it for tmobile,0
  :) i lovwe you to  :) we will meet haha me jo and you could go to grannys??????????????,0
lmao.............It really is a wonderful thing is'nt it??  lol................damn makes me happy :),0
yea dani thats kind of gay sorry to tel u lol,1
try it you jive time sucka! I'll put Cinque on dat ass!,0
hot damn  can you give me a full rundown of that so i can let all of nashville know. ;),0
what does that say about me that I was laughing my ass of when I heard that. Rapping the word titties is just damn funny,1
  a few  times,0
Well  it's @ElysiumGWJ 's turn. Noone takes @Certis seriously  and @Demiurge and @GWJRabbit get the hate mail all the time.,0
  Timothy. april. Mother. Chelsea S. &amp; You.r Loyal. Funny. Stressful. Partier  &amp; intersting.,0
  Well i thought that you were at first but I've realized that you're intentions are good and i wanna get your number ;))),0
 Sun or Snow?,0
"Damn Evan... you PIMP!""",0
you'll be a a monit-whore.,1
commiserating in the flu club (mine is tummy flu) w you. def. sucks being sick.,0
 have you watches JOE&;s APARTMENT? if so  how are you going to solve the problem with the cockroaches?,0
  umm idk,0
Sigh. Fuck 4chan.,1
Your John Mayer = My Jacks Mannequin. Andrew McMahon is my LIFE SUPPORT. Not to sound emo or anything ahaha,1
 How did your parents ever explain to you how babies were made? Did they give the bees &amp; flowers speech or said the whole truth?,0
Stop it! I keep thinking you're going to say he's here! Now I'm waiting vicariously through you! Dammit! I hate waiting for babies!,1
